user_id,user_ub_train_deg,user_ui_deg,user_test_pos_count,train_bundle_count,train_connected_bundle_count,train_disconnected_bundle_count,train_connected_ratio,train_disconnected_ratio,avg_overlap_count_per_train_bundle,avg_overlap_ratio_per_train_bundle,user_test_avg_recover_count,user_test_avg_recover_ratio,user_test_recover_zero_count,user_test_recover_zero_ratio,ub_ui_balance
3954,14,14,4,14,5,9,0.35714285714285715,0.6428571428571428,0.35714285714285715,0.0976190476190476,0.25,0.08333333333333333,3,0.75,1.0
3955,18,20,4,18,6,12,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.09722222222222221,0.5,0.16666666666666666,2,0.5,0.9671267134323301
3956,24,52,6,24,14,10,0.5833333333333334,0.41666666666666663,0.5833333333333334,0.17708333333333334,0.5,0.16666666666666666,4,0.6666666666666666,0.810740342260716
3957,64,136,18,64,49,15,0.765625,0.234375,1.0,0.26197916666666665,1.0555555555555556,0.30000000000000004,5,0.2777777777777778,0.8484559864819007
3958,15,24,4,15,13,2,0.8666666666666667,0.1333333333333333,0.9333333333333333,0.21222222222222223,0.75,0.175,1,0.25,0.8613531161467861
3959,18,16,4,18,6,12,0.3333333333333333,0.6666666666666667,0.5,0.11296296296296296,0.5,0.1125,2,0.5,1.039257769042901
3960,19,22,5,19,4,15,0.21052631578947367,0.7894736842105263,0.2631578947368421,0.0675438596491228,0.8,0.26666666666666666,2,0.4,0.9554258650310593
3961,28,31,7,28,10,18,0.35714285714285715,0.6428571428571428,0.42857142857142855,0.11071428571428572,0.7142857142857143,0.2261904761904762,3,0.42857142857142855,0.9715961990255144
3962,14,21,4,14,4,10,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.08571428571428572,0.5,0.16666666666666666,3,0.75,0.8760960879589352
3963,39,66,10,39,23,16,0.5897435897435898,0.41025641025641024,0.7435897435897436,0.197008547008547,0.6,0.15833333333333333,6,0.6,0.8773244058559165
3964,46,93,12,46,24,22,0.5217391304347826,0.4782608695652174,0.5434782608695652,0.1322463768115942,0.4166666666666667,0.12083333333333333,7,0.5833333333333334,0.8474351293988407
3965,14,21,4,14,2,12,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.03571428571428571,0.5,0.16666666666666666,2,0.5,0.8760960879589352
3966,15,13,4,15,2,13,0.13333333333333333,0.8666666666666667,0.13333333333333333,0.03888888888888888,0.0,0.0,4,1.0,1.0505981401487743
3967,17,45,4,17,6,11,0.35294117647058826,0.6470588235294117,0.35294117647058826,0.1049019607843137,0.5,0.13333333333333333,2,0.5,0.7549340506391291
3968,15,31,4,15,3,12,0.2,0.8,0.2,0.0611111111111111,1.0,0.3333333333333333,2,0.5,0.7999999999999999
3969,18,38,5,18,9,9,0.5,0.5,0.7222222222222222,0.1685185185185185,1.0,0.29999999999999993,2,0.4,0.8037094127451301
3970,21,59,5,21,9,12,0.42857142857142855,0.5714285714285714,0.6190476190476191,0.16507936507936508,0.8,0.20666666666666664,1,0.2,0.7549541584455052
3971,16,10,4,16,3,13,0.1875,0.8125,0.1875,0.05416666666666667,0.0,0.0,4,1.0,1.1815417362868497
3972,15,47,4,15,10,5,0.6666666666666666,0.33333333333333337,0.8666666666666667,0.22222222222222227,1.0,0.23333333333333334,1,0.25,0.7162089270041654
3973,15,20,4,15,3,12,0.2,0.8,0.2,0.05222222222222221,0.75,0.1875,1,0.25,0.910680994787812
3974,23,66,6,23,10,13,0.43478260869565216,0.5652173913043479,0.43478260869565216,0.10942028985507246,0.5,0.14444444444444446,3,0.5,0.7558349962828615
3975,19,58,5,19,16,3,0.8421052631578947,0.1578947368421053,1.4736842105263157,0.3657894736842106,1.2,0.2866666666666666,0,0.0,0.7346915423257258
3976,33,43,9,33,19,14,0.5757575757575758,0.4242424242424242,0.7878787878787878,0.21565656565656566,0.6666666666666666,0.14814814814814817,6,0.6666666666666666,0.9318667576827708
3977,26,68,7,26,19,7,0.7307692307692307,0.2692307692307693,0.8846153846153846,0.21153846153846156,0.42857142857142855,0.11190476190476188,4,0.5714285714285714,0.7784019751099348
3978,14,78,4,14,8,6,0.5714285714285714,0.4285714285714286,0.9285714285714286,0.28095238095238095,0.75,0.21666666666666667,1,0.25,0.6197694291220859
3979,24,31,6,24,12,12,0.5,0.5,0.625,0.16111111111111112,0.3333333333333333,0.08333333333333333,4,0.6666666666666666,0.9287712379549449
3980,28,40,7,28,7,21,0.25,0.75,0.2857142857142857,0.07857142857142858,0.2857142857142857,0.07619047619047618,5,0.7142857142857143,0.906753866493523
3981,18,23,4,18,12,6,0.6666666666666666,0.33333333333333337,0.8333333333333334,0.20555555555555557,0.5,0.125,2,0.5,0.9264912227254727
3982,16,20,4,16,6,10,0.375,0.625,0.5,0.15,0.25,0.05,3,0.75,0.9305936816070189
3983,14,54,4,14,12,2,0.8571428571428571,0.1428571428571429,1.0714285714285714,0.2952380952380952,1.25,0.30833333333333335,1,0.25,0.6757736569251883
3984,27,48,7,27,15,12,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.2111111111111111,0.7142857142857143,0.1880952380952381,2,0.2857142857142857,0.8562071871080221
3985,17,14,4,17,3,14,0.17647058823529413,0.8235294117647058,0.17647058823529413,0.04607843137254902,0.0,0.0,4,1.0,1.0673257669742413
3986,25,38,6,25,16,9,0.64,0.36,0.92,0.25733333333333336,0.6666666666666666,0.15833333333333333,2,0.3333333333333333,0.88932488455967
3987,27,0,7,27,0,27,0.0,1.0,0.0,0.0,0.0,0.0,7,1.0,0.0
3988,14,23,4,14,8,6,0.5714285714285714,0.4285714285714286,0.6428571428571429,0.1738095238095238,0.25,0.05,3,0.75,0.8521096072201276
3989,25,33,7,25,13,12,0.52,0.48,0.56,0.14466666666666667,0.0,0.0,7,1.0,0.9239261032098017
3990,31,48,8,31,18,13,0.5806451612903226,0.4193548387096774,0.6774193548387096,0.19838709677419356,0.5,0.15624999999999997,4,0.5,0.8905179677700554
3991,18,39,5,18,10,8,0.5555555555555556,0.4444444444444444,0.7222222222222222,0.19074074074074077,0.4,0.11666666666666665,3,0.6,0.7981933310080718
3992,15,21,4,15,8,7,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.19666666666666666,0.5,0.14583333333333331,2,0.5,0.8969752968703016
3993,20,51,5,20,13,7,0.65,0.35,0.85,0.25499999999999995,0.4,0.13333333333333333,3,0.6,0.7705225631630906
3994,18,37,4,18,10,8,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.15925925925925927,0.5,0.13333333333333333,2,0.5,0.8094485875732266
3995,23,71,6,23,14,9,0.6086956521739131,0.3913043478260869,0.6956521739130435,0.17971014492753626,0.3333333333333333,0.09722222222222221,4,0.6666666666666666,0.7431147865896834
3996,57,171,15,57,30,27,0.5263157894736842,0.4736842105263158,0.5964912280701754,0.17339181286549707,0.4,0.10666666666666666,10,0.6666666666666666,0.7888193040005026
3997,25,48,6,25,13,12,0.52,0.48,0.56,0.15066666666666667,0.3333333333333333,0.075,4,0.6666666666666666,0.8371652050849315
3998,18,37,5,18,7,11,0.3888888888888889,0.6111111111111112,0.6666666666666666,0.1675925925925926,0.2,0.05,4,0.8,0.8094485875732266
3999,24,47,6,24,14,10,0.5833333333333334,0.41666666666666663,0.6666666666666666,0.17222222222222225,0.8333333333333334,0.27777777777777773,2,0.3333333333333333,0.8314928147100519
4000,69,98,19,69,38,31,0.5507246376811594,0.4492753623188406,0.6231884057971014,0.16304347826086957,0.8421052631578947,0.21052631578947373,6,0.3157894736842105,0.9245667970825444
4001,18,19,4,18,10,8,0.5555555555555556,0.4444444444444444,0.6111111111111112,0.1564814814814815,0.25,0.0625,3,0.75,0.9828778776927557
4002,26,54,7,26,17,9,0.6538461538461539,0.34615384615384615,0.9230769230769231,0.2557692307692308,1.1428571428571428,0.28809523809523807,1,0.14285714285714285,0.822451419350381
4003,17,43,4,17,9,8,0.5294117647058824,0.47058823529411764,0.5882352941176471,0.16862745098039217,0.75,0.19583333333333333,1,0.25,0.7638020388802209
4004,25,61,6,25,17,8,0.68,0.31999999999999995,0.92,0.21133333333333332,1.0,0.2611111111111111,1,0.16666666666666666,0.7894331112229788
4005,20,39,5,20,10,10,0.5,0.5,0.8,0.22333333333333333,0.8,0.19666666666666668,1,0.2,0.8253244584417337
4006,14,16,4,14,8,6,0.5714285714285714,0.4285714285714286,0.5714285714285714,0.15476190476190474,0.75,0.1875,1,0.25,0.955822902212223
4007,14,28,4,14,6,8,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.16071428571428575,0.5,0.13333333333333333,2,0.5,0.8042210538754737
4008,15,41,4,15,5,10,0.3333333333333333,0.6666666666666667,0.4,0.11,1.0,0.2,3,0.75,0.7417960936614756
4009,19,40,5,19,11,8,0.5789473684210527,0.42105263157894735,0.7894736842105263,0.22719298245614034,0.8,0.16,2,0.4,0.806698300112059
4010,113,13,32,113,5,108,0.04424778761061947,0.9557522123893806,0.04424778761061947,0.012389380530973451,0.03125,0.00625,31,0.96875,1.7946553851806524
4011,28,55,7,28,16,12,0.5714285714285714,0.4285714285714286,0.6785714285714286,0.17797619047619048,1.0,0.3095238095238095,2,0.2857142857142857,0.8365221448194767
4012,15,28,4,15,10,5,0.6666666666666666,0.33333333333333337,0.7333333333333333,0.16999999999999998,1.0,0.3,0,0.0,0.8233873298417378
4013,22,63,5,22,8,14,0.36363636363636365,0.6363636363636364,0.4090909090909091,0.10075757575757577,0.0,0.0,5,1.0,0.7539269926761689
4014,18,23,4,18,10,8,0.5555555555555556,0.4444444444444444,0.7222222222222222,0.15185185185185188,1.0,0.23333333333333334,0,0.0,0.9264912227254727
4015,17,46,4,17,9,8,0.5294117647058824,0.47058823529411764,0.7647058823529411,0.1941176470588235,1.25,0.3625,0,0.0,0.7507171300685704
4016,27,47,7,27,21,6,0.7777777777777778,0.2222222222222222,1.1111111111111112,0.26172839506172846,1.0,0.2833333333333333,3,0.42857142857142855,0.8607676276137675
4017,36,64,10,36,21,15,0.5833333333333334,0.41666666666666663,0.7777777777777778,0.2101851851851852,0.9,0.26999999999999996,2,0.2,0.8650174694343825
4018,22,26,6,22,5,17,0.22727272727272727,0.7727272727272727,0.2727272727272727,0.08712121212121211,0.6666666666666666,0.15833333333333333,4,0.6666666666666666,0.9513499434000904
4019,18,27,5,18,11,7,0.6111111111111112,0.38888888888888884,0.8333333333333334,0.21759259259259262,0.6,0.15666666666666668,2,0.4,0.8836309326679427
4020,17,26,4,17,10,7,0.5882352941176471,0.4117647058823529,0.6470588235294118,0.15294117647058822,0.5,0.1125,2,0.5,0.8769765845238191
4021,22,12,5,22,3,19,0.13636363636363635,0.8636363636363636,0.13636363636363635,0.031818181818181815,0.0,0.0,5,1.0,1.2224390344424836
4022,29,70,7,29,18,11,0.6206896551724138,0.3793103448275862,0.6896551724137931,0.18045977011494252,0.7142857142857143,0.1619047619047619,3,0.42857142857142855,0.797901198253455
4023,16,73,4,16,11,5,0.6875,0.3125,0.9375,0.23125,0.75,0.20833333333333331,2,0.5,0.6582645203321088
4024,21,37,6,21,10,11,0.47619047619047616,0.5238095238095238,0.47619047619047616,0.14047619047619048,0.6666666666666666,0.19999999999999998,3,0.5,0.8497509935519494
4025,20,5,5,20,0,20,0.0,1.0,0.0,0.0,0.0,0.0,5,1.0,1.6991803252671502
4026,15,23,4,15,13,2,0.8666666666666667,0.1333333333333333,1.0666666666666667,0.2677777777777778,1.0,0.23333333333333334,1,0.25,0.8724171679421262
4027,16,41,4,16,13,3,0.8125,0.1875,0.875,0.240625,0.5,0.13333333333333333,2,0.5,0.7580159921564845
4028,35,78,9,35,21,14,0.6,0.4,0.7714285714285715,0.18095238095238098,0.6666666666666666,0.1685185185185185,4,0.4444444444444444,0.820130840200514
4029,15,30,4,15,2,13,0.13333333333333333,0.8666666666666667,0.13333333333333333,0.04444444444444444,0.25,0.08333333333333333,3,0.75,0.8073963463283994
4030,71,121,20,71,45,26,0.6338028169014085,0.3661971830985915,0.8309859154929577,0.2241784037558686,0.6,0.135,13,0.65,0.8902263498001636
4031,15,5,4,15,2,13,0.13333333333333333,0.8666666666666667,0.13333333333333333,0.03888888888888888,0.25,0.0625,3,0.75,1.5474112289381663
4032,18,29,4,18,6,12,0.3333333333333333,0.6666666666666667,0.3888888888888889,0.08333333333333333,0.0,0.0,4,1.0,0.8657065876392923
4033,14,17,4,14,5,9,0.35714285714285715,0.6428571428571428,0.42857142857142855,0.11428571428571428,0.75,0.1875,3,0.75,0.9369210703447151
4034,26,52,7,26,16,10,0.6153846153846154,0.3846153846153846,0.6923076923076923,0.20064102564102568,0.42857142857142855,0.14285714285714285,4,0.5714285714285714,0.830124569620279
4035,22,35,5,22,7,15,0.3181818181818182,0.6818181818181819,0.4090909090909091,0.11893939393939394,0.4,0.1,3,0.6,0.8749763207000147
4036,14,36,4,14,12,2,0.8571428571428571,0.1428571428571429,1.2857142857142858,0.32500000000000007,0.75,0.21666666666666667,2,0.5,0.7499617179386786
4037,19,14,5,19,4,15,0.21052631578947367,0.7894736842105263,0.21052631578947367,0.0543859649122807,0.2,0.06666666666666667,4,0.8,1.106232178537418
4038,23,62,6,23,10,13,0.43478260869565216,0.5652173913043479,0.5652173913043478,0.1355072463768116,1.0,0.21666666666666667,2,0.3333333333333333,0.7670650462085926
4039,38,53,10,38,20,18,0.5263157894736842,0.4736842105263158,0.6052631578947368,0.15877192982456143,0.4,0.11666666666666665,7,0.7,0.9184197287740683
4040,15,7,4,15,1,14,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.02222222222222222,0.0,0.0,4,1.0,1.3333333333333335
4041,14,34,4,14,9,5,0.6428571428571429,0.3571428571428571,0.8571428571428571,0.20357142857142857,0.25,0.05,3,0.75,0.761683569165869
4042,18,36,4,18,10,8,0.5555555555555556,0.4444444444444444,1.0,0.2898148148148148,1.5,0.4458333333333333,0,0.0,0.8154267281612805
4043,20,50,5,20,9,11,0.45,0.55,0.55,0.13666666666666666,0.8,0.21666666666666665,2,0.4,0.7743279387529456
4044,55,29,15,55,4,51,0.07272727272727272,0.9272727272727272,0.07272727272727272,0.01818181818181818,0.4,0.10222222222222221,9,0.6,1.1835101698120125
4045,18,32,4,18,8,10,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.12037037037037036,0.25,0.05,3,0.75,0.8421085690235157
4046,17,29,4,17,10,7,0.5882352941176471,0.4117647058823529,0.5882352941176471,0.14411764705882352,1.25,0.3208333333333333,0,0.0,0.8498100620328151
4047,14,39,4,14,11,3,0.7857142857142857,0.2142857142857143,0.7857142857142857,0.2130952380952381,0.75,0.19583333333333333,1,0.25,0.7341118718536928
4048,15,21,4,15,8,7,0.5333333333333333,0.4666666666666667,0.6,0.16,0.0,0.0,4,1.0,0.8969752968703016
4049,28,47,7,28,22,6,0.7857142857142857,0.2142857142857143,0.9285714285714286,0.2648809523809524,1.2857142857142858,0.3095238095238095,1,0.14285714285714285,0.8698323389817366
4050,18,21,4,18,10,8,0.5555555555555556,0.4444444444444444,0.7222222222222222,0.19166666666666668,0.5,0.1,2,0.5,0.9525715106136455
4051,21,24,5,21,5,16,0.23809523809523808,0.7619047619047619,0.2857142857142857,0.09126984126984126,0.0,0.0,5,1.0,0.9602863302391856
4052,15,30,4,15,8,7,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.19555555555555557,0.5,0.1125,2,0.5,0.8073963463283994
4053,31,53,8,31,24,7,0.7741935483870968,0.22580645161290325,1.096774193548387,0.27741935483870966,0.875,0.21666666666666667,2,0.25,0.8688267143571999
4054,15,26,4,15,4,11,0.26666666666666666,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.25,0.05,3,0.75,0.8412396714286099
4055,19,27,5,19,9,10,0.47368421052631576,0.5263157894736843,0.5263157894736842,0.1394736842105263,0.6,0.17333333333333334,3,0.6,0.8990241338447976
4056,14,25,4,14,7,7,0.5,0.5,0.7857142857142857,0.20714285714285713,0.25,0.08333333333333333,3,0.75,0.8311755558804608
4057,21,49,6,21,17,4,0.8095238095238095,0.19047619047619047,1.2857142857142858,0.32222222222222224,2.0,0.4861111111111111,0,0.0,0.7901391298234508
4058,21,88,5,21,13,8,0.6190476190476191,0.38095238095238093,1.1904761904761905,0.28174603174603174,0.4,0.08,3,0.6,0.6886373051294361
4059,30,46,8,30,18,12,0.6,0.4,0.6333333333333333,0.16166666666666668,0.125,0.041666666666666664,7,0.875,0.891910534276641
4060,16,28,4,16,10,6,0.625,0.375,0.8125,0.23750000000000002,0.75,0.25,2,0.5,0.84139127867111
4061,35,39,10,35,21,14,0.6,0.4,0.6,0.15571428571428572,0.5,0.125,5,0.5,0.9714383413802461
4062,17,34,4,17,11,6,0.6470588235294118,0.3529411764705882,0.8235294117647058,0.22254901960784312,1.25,0.3,0,0.0,0.8129644996516386
4063,16,20,4,16,8,8,0.5,0.5,0.5,0.14270833333333333,0.75,0.19583333333333333,1,0.25,0.9305936816070189
4064,27,52,7,27,16,11,0.5925925925925926,0.40740740740740744,0.8148148148148148,0.22345679012345676,0.5714285714285714,0.1357142857142857,4,0.5714285714285714,0.8392845117511681
4065,14,13,4,14,5,9,0.35714285714285715,0.6428571428571428,0.35714285714285715,0.09166666666666666,0.5,0.125,2,0.5,1.0261429983777617
4066,17,54,4,17,11,6,0.6470588235294118,0.3529411764705882,0.6470588235294118,0.15980392156862747,1.0,0.2791666666666666,0,0.0,0.7212706366786643
4067,16,20,4,16,7,9,0.4375,0.5625,0.4375,0.11979166666666666,1.0,0.31249999999999994,0,0.0,0.9305936816070189
4068,14,24,4,14,6,8,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.11190476190476191,0.25,0.08333333333333333,3,0.75,0.8413030972429927
4069,27,55,7,27,18,9,0.6666666666666666,0.33333333333333337,0.7037037037037037,0.1703703703703704,1.0,0.26666666666666666,0,0.0,0.8278045662059018
4070,31,27,8,31,2,29,0.06451612903225806,0.935483870967742,0.06451612903225806,0.018817204301075266,0.25,0.07291666666666666,6,0.75,1.0400729883825472
4071,27,54,7,27,18,9,0.6666666666666666,0.33333333333333337,0.7037037037037037,0.18209876543209877,0.8571428571428571,0.23809523809523808,1,0.14285714285714285,0.8315266927279215
4072,18,29,4,18,8,10,0.4444444444444444,0.5555555555555556,0.5,0.14074074074074072,0.75,0.25,1,0.25,0.8657065876392923
4073,18,44,4,18,15,3,0.8333333333333334,0.16666666666666663,1.1666666666666667,0.31203703703703706,2.25,0.55,0,0.0,0.7734962022714278
4074,20,34,5,20,7,13,0.35,0.65,0.5,0.12250000000000001,0.4,0.1,3,0.6,0.8563219085919834
4075,21,51,6,21,7,14,0.3333333333333333,0.6666666666666667,0.38095238095238093,0.0984126984126984,0.5,0.13055555555555556,3,0.5,0.7822960752388263
4076,16,31,4,16,4,12,0.25,0.75,0.3125,0.07083333333333333,0.25,0.08333333333333333,3,0.75,0.8174925682500679
4077,17,19,4,17,5,12,0.29411764705882354,0.7058823529411764,0.4117647058823529,0.0911764705882353,0.25,0.0625,3,0.75,0.9648297958439285
4078,19,34,5,19,13,6,0.6842105263157895,0.3157894736842105,1.0526315789473684,0.2517543859649123,0.6,0.13,2,0.4,0.8425988740745154
4079,21,34,5,21,11,10,0.5238095238095238,0.47619047619047616,0.5238095238095238,0.126984126984127,0.4,0.10666666666666666,3,0.6,0.8694064265717518
4080,25,39,6,25,8,17,0.32,0.6799999999999999,0.32,0.07866666666666666,0.0,0.0,6,1.0,0.8832211999738746
4081,15,56,4,15,10,5,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.19333333333333336,0.75,0.20833333333333331,1,0.25,0.6857664022956538
4082,42,63,12,42,21,21,0.5,0.5,0.6666666666666666,0.1738095238095238,0.3333333333333333,0.075,8,0.6666666666666666,0.9043774591170164
4083,17,30,4,17,8,9,0.47058823529411764,0.5294117647058824,0.47058823529411764,0.13137254901960785,0.5,0.1,2,0.5,0.8416955526569921
4084,17,28,4,17,3,14,0.17647058823529413,0.8235294117647058,0.17647058823529413,0.05392156862745097,0.0,0.0,4,1.0,0.8583658531444726
4085,22,32,6,22,15,7,0.6818181818181818,0.31818181818181823,0.7272727272727273,0.18560606060606064,0.8333333333333334,0.20833333333333334,1,0.16666666666666666,0.8967503032122954
4086,21,44,5,21,14,7,0.6666666666666666,0.33333333333333337,1.0,0.25873015873015875,0.8,0.25,2,0.4,0.8120085407269239
4087,14,25,4,14,5,9,0.35714285714285715,0.6428571428571428,0.42857142857142855,0.11547619047619048,0.0,0.0,4,1.0,0.8311755558804608
4088,21,26,6,21,9,12,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.15793650793650796,0.16666666666666666,0.05555555555555555,5,0.8333333333333334,0.9378626974051986
4089,18,51,5,18,12,6,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.16481481481481483,0.8,0.19,1,0.2,0.7451929541373749
4090,23,31,6,23,18,5,0.782608695652174,0.21739130434782605,0.8260869565217391,0.22971014492753622,0.3333333333333333,0.075,4,0.6666666666666666,0.9169925001442313
4091,34,89,9,34,22,12,0.6470588235294118,0.3529411764705882,0.7647058823529411,0.2068627450980392,0.4444444444444444,0.10555555555555556,5,0.5555555555555556,0.7901107651134204
4092,28,52,8,28,17,11,0.6071428571428571,0.3928571428571429,0.6428571428571429,0.1648809523809524,0.625,0.16041666666666665,3,0.375,0.8481229852375862
4093,17,34,4,17,11,6,0.6470588235294118,0.3529411764705882,0.7058823529411765,0.17941176470588238,0.5,0.14583333333333331,2,0.5,0.8129644996516386
4094,18,31,4,18,10,8,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.15000000000000002,0.75,0.25,1,0.25,0.849585502688717
4095,22,69,6,22,9,13,0.4090909090909091,0.5909090909090908,0.5454545454545454,0.13257575757575757,0.5,0.16666666666666666,4,0.6666666666666666,0.7380246504446294
4096,23,59,6,23,12,11,0.5217391304347826,0.4782608695652174,0.6086956521739131,0.15724637681159423,0.3333333333333333,0.075,4,0.6666666666666666,0.7762057594447153
4097,15,57,4,15,11,4,0.7333333333333333,0.2666666666666667,1.0,0.26333333333333336,2.5,0.75,0,0.0,0.6828291186548805
4098,16,37,4,16,13,3,0.8125,0.1875,0.8125,0.21145833333333336,1.0,0.24583333333333332,1,0.25,0.7788718176422045
4099,18,10,4,18,4,14,0.2222222222222222,0.7777777777777778,0.2777777777777778,0.07314814814814814,0.25,0.0625,3,0.75,1.227926428884547
4100,30,80,8,30,15,15,0.5,0.5,0.5333333333333333,0.13722222222222225,0.625,0.15833333333333333,3,0.375,0.7814374643142536
4101,15,32,4,15,5,10,0.3333333333333333,0.6666666666666667,0.4,0.10111111111111111,0.5,0.125,2,0.5,0.7929594526822421
4102,15,33,4,15,5,10,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.09333333333333332,0.25,0.0625,3,0.75,0.7862465289312903
4103,22,27,6,22,8,14,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.10378787878787878,0.5,0.13888888888888887,3,0.5,0.9409669203539637
4104,17,17,4,17,8,9,0.47058823529411764,0.5294117647058824,0.47058823529411764,0.12352941176470589,0.5,0.14583333333333331,2,0.5,1.0
4105,21,21,6,21,2,19,0.09523809523809523,0.9047619047619048,0.14285714285714285,0.03968253968253968,0.8333333333333334,0.17500000000000002,3,0.5,1.0
4106,16,29,4,16,8,8,0.5,0.5,0.5,0.15104166666666666,0.25,0.08333333333333333,3,0.75,0.8330046822133071
4107,18,26,4,18,11,7,0.6111111111111112,0.38888888888888884,0.6666666666666666,0.20092592592592592,0.5,0.13333333333333333,2,0.5,0.8933812864154583
4108,64,221,18,64,41,23,0.640625,0.359375,1.046875,0.2861979166666666,0.9444444444444444,0.27314814814814814,6,0.3333333333333333,0.7726515900990218
4109,32,40,8,32,14,18,0.4375,0.5625,0.5,0.13854166666666667,0.375,0.10416666666666666,5,0.625,0.9415483256178017
4110,20,68,5,20,17,3,0.85,0.15000000000000002,1.2,0.24000000000000005,1.0,0.22000000000000003,0,0.0,0.7190472026194372
4111,15,25,4,15,6,9,0.4,0.6,0.4,0.10111111111111111,0.5,0.125,2,0.5,0.8509842142134526
4112,32,28,9,32,11,21,0.34375,0.65625,0.34375,0.08958333333333332,0.1111111111111111,0.037037037037037035,8,0.8888888888888888,1.0383725511519803
4113,17,29,4,17,9,8,0.5294117647058824,0.47058823529411764,0.7058823529411765,0.1941176470588235,0.75,0.175,2,0.5,0.8498100620328151
4114,14,24,4,14,10,4,0.7142857142857143,0.2857142857142857,0.9285714285714286,0.21071428571428572,0.75,0.1625,1,0.25,0.8413030972429927
4115,18,35,5,18,7,11,0.3888888888888889,0.6111111111111112,0.3888888888888889,0.10555555555555556,0.6,0.13,3,0.6,0.8216613417522485
4116,15,15,4,15,6,9,0.4,0.6,0.6666666666666666,0.15777777777777777,0.5,0.1,2,0.5,1.0
4117,21,38,5,21,13,8,0.6190476190476191,0.38095238095238093,0.9047619047619048,0.2373015873015873,1.4,0.42333333333333334,0,0.0,0.8437260654870744
4118,20,64,5,20,9,11,0.45,0.55,0.6,0.16583333333333333,0.4,0.11666666666666665,3,0.6,0.7293339694856674
4119,14,18,4,14,6,8,0.42857142857142855,0.5714285714285714,0.5,0.12619047619047616,0.5,0.14583333333333331,2,0.5,0.9197168697545395
4120,18,24,5,18,12,6,0.6666666666666666,0.33333333333333337,0.7222222222222222,0.20648148148148152,0.8,0.20666666666666664,1,0.2,0.9147414002175752
4121,15,47,4,15,8,7,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.16444444444444445,0.75,0.22916666666666663,1,0.25,0.7162089270041654
4122,17,36,4,17,10,7,0.5882352941176471,0.4117647058823529,0.6470588235294118,0.14313725490196078,0.5,0.1,2,0.5,0.8004534658002197
4123,15,15,4,15,4,11,0.26666666666666666,0.7333333333333334,0.26666666666666666,0.07777777777777777,0.5,0.14583333333333331,2,0.5,1.0
4124,17,20,4,17,10,7,0.5882352941176471,0.4117647058823529,0.7058823529411765,0.20294117647058824,1.0,0.29166666666666663,0,0.0,0.9493678621260133
4125,21,43,5,21,15,6,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.22539682539682543,1.2,0.33999999999999997,1,0.2,0.8168307490863664
4126,15,30,4,15,11,4,0.7333333333333333,0.2666666666666667,0.7333333333333333,0.20111111111111113,0.75,0.20833333333333331,1,0.25,0.8073963463283994
4127,29,17,7,29,6,23,0.20689655172413793,0.7931034482758621,0.20689655172413793,0.0632183908045977,0.2857142857142857,0.07142857142857142,5,0.7142857142857143,1.1767335369128464
4128,14,25,4,14,8,6,0.5714285714285714,0.4285714285714286,0.5714285714285714,0.15357142857142855,0.75,0.1625,1,0.25,0.8311755558804608
4129,15,28,4,15,8,7,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.15888888888888889,1.0,0.29166666666666663,1,0.25,0.8233873298417378
4130,14,21,4,14,7,7,0.5,0.5,0.5,0.1238095238095238,0.75,0.19583333333333333,1,0.25,0.8760960879589352
4131,38,62,10,38,19,19,0.5,0.5,0.631578947368421,0.1635964912280702,0.9,0.21333333333333332,4,0.4,0.8842487362993453
4132,30,66,8,30,16,14,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.19611111111111107,0.5,0.12916666666666665,4,0.5,0.8167035061370423
4133,25,20,6,25,12,13,0.48,0.52,0.56,0.158,0.3333333333333333,0.1111111111111111,4,0.6666666666666666,1.0701502796142182
4134,39,99,10,39,28,11,0.717948717948718,0.28205128205128205,1.1025641025641026,0.2940170940170941,0.9,0.25166666666666665,2,0.2,0.8010299956639811
4135,21,50,5,21,13,8,0.6190476190476191,0.38095238095238093,0.6666666666666666,0.17142857142857143,0.4,0.1,3,0.6,0.7861595966087034
4136,14,26,4,14,9,5,0.6428571428571429,0.3571428571428571,0.7142857142857143,0.1773809523809524,0.25,0.0625,3,0.75,0.821657840239309
