user_id,user_ub_train_deg,user_ui_deg,user_test_pos_count,train_bundle_count,train_connected_bundle_count,train_disconnected_bundle_count,train_connected_ratio,train_disconnected_ratio,avg_overlap_count_per_train_bundle,avg_overlap_ratio_per_train_bundle,user_test_avg_recover_count,user_test_avg_recover_ratio,user_test_recover_zero_count,user_test_recover_zero_ratio,ub_ui_balance
2153,24,32,6,24,12,12,0.5,0.5,0.9166666666666666,0.012032631881557827,1.3333333333333333,0.01999562860639972,2,0.3333333333333333,0.920597415644702
2154,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2155,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2156,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2157,0,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2158,0,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2159,19,2,6,19,2,17,0.10526315789473684,0.8947368421052632,0.10526315789473684,0.004319965440276478,0.16666666666666666,0.005555555555555556,5,0.8333333333333334,2.7268330278608417
2160,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2161,8,39,2,8,2,6,0.25,0.75,0.25,0.0019958651399491095,0.5,0.010638297872340425,1,0.5,0.595634691962031
2162,5,37,1,5,3,2,0.6,0.4,1.0,0.01419661733615222,2.0,0.14285714285714285,0,0.0,0.49256825558266054
2163,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2164,0,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2165,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2166,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2167,0,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2168,3,20,1,3,3,0,1.0,0.0,3.0,0.08611111111111112,1.0,0.024390243902439025,0,0.0,0.455340497393906
2169,1,39,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.018867924528301886,0,0.0,0.18790182470910757
2170,6,39,1,6,3,3,0.5,0.5,1.5,0.014346425931791786,3.0,0.02857142857142857,0,0.0,0.5275071124607182
2171,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2172,3,33,1,3,2,1,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.013240347685465939,0.0,0.0,1,1.0,0.39312326446564516
2173,0,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2174,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2175,29,13,8,29,7,22,0.2413793103448276,0.7586206896551724,0.27586206896551724,0.010416257267869494,0.125,0.001059322033898305,7,0.875,1.2887925334149553
2176,16,33,4,16,9,7,0.5625,0.4375,0.625,0.027291732367807547,0.5,0.04479166666666667,2,0.5,0.8034383677671774
2177,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2178,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2179,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2180,7,10,2,7,0,7,0.0,1.0,0.0,0.0,0.5,0.006944444444444444,1,0.5,0.8671944789536634
2181,0,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2182,0,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2183,1,38,1,1,0,1,0.0,1.0,0.0,0.0,2.0,0.016666666666666666,0,0.0,0.18920035951687003
2184,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2185,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2186,19,10,5,19,5,14,0.2631578947368421,0.736842105263158,0.3684210526315789,0.00712274175324384,0.0,0.0,5,1.0,1.2493173941070153
2187,0,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2188,3,39,1,3,1,2,0.3333333333333333,0.6666666666666667,1.3333333333333333,0.011695906432748537,0.0,0.0,1,1.0,0.37580364941821515
2189,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2190,0,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2191,0,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2192,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2193,2,37,1,2,2,0,1.0,0.0,1.5,0.01801874595992243,1.0,0.027777777777777776,0,0.0,0.30201684315588717
2194,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2195,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2196,24,37,6,24,7,17,0.2916666666666667,0.7083333333333333,1.0,0.011927427204093594,0.8333333333333334,0.012440001518948888,1,0.16666666666666666,0.8848933560683879
2197,4,18,1,4,2,2,0.5,0.5,0.5,0.0045736434108527135,2.0,0.02127659574468085,0,0.0,0.5466025697329024
2198,0,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2199,0,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2200,0,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2201,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2202,0,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2203,0,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2204,16,37,4,16,7,9,0.4375,0.5625,0.8125,0.012307171707030443,0.75,0.008712121212121213,2,0.5,0.7788718176422045
2205,33,1,9,33,1,32,0.030303030303030304,0.9696969696969697,0.030303030303030304,0.00026581605528973947,0.1111111111111111,0.0011337868480725622,8,0.8888888888888888,5.08746284125034
2206,13,37,4,13,3,10,0.23076923076923078,0.7692307692307692,0.23076923076923078,0.0038125570040463655,0.25,0.007142857142857143,3,0.75,0.7254968580081042
2207,0,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2208,1,39,1,1,1,0,1.0,0.0,4.0,0.18181818181818182,2.0,0.047619047619047616,0,0.0,0.18790182470910757
2209,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2210,3,35,1,3,2,1,0.6666666666666666,0.33333333333333337,1.0,0.013668430335097001,0.0,0.0,1,1.0,0.3868528072345416
2211,2,31,1,2,2,0,1.0,0.0,7.0,0.052380952380952375,3.0,0.08571428571428572,0,0.0,0.31699250014423125
2212,12,14,3,12,5,7,0.4166666666666667,0.5833333333333333,0.5833333333333334,0.007865942090805168,0.3333333333333333,0.006802721088435374,2,0.6666666666666666,0.9471572411831843
2213,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2214,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2215,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2216,0,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2217,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2218,10,39,2,10,10,0,1.0,0.0,4.3,0.05149806794765843,2.0,0.02019332627118644,0,0.0,0.6500335135983297
2219,5,23,1,5,1,4,0.2,0.8,0.2,0.002898550724637681,3.0,0.025,0,0.0,0.5637914160289369
2220,0,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2221,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2222,18,22,5,18,5,13,0.2777777777777778,0.7222222222222222,0.3333333333333333,0.007838152047297474,1.0,0.01406926406926407,2,0.4,0.9390669465144927
2223,0,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2224,1,10,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.013333333333333334,0,0.0,0.2890648263178878
2225,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2226,0,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2227,12,14,3,12,3,9,0.25,0.75,0.3333333333333333,0.005037878787878788,0.3333333333333333,0.004273504273504273,2,0.6666666666666666,0.9471572411831843
2228,0,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2229,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2230,0,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2231,17,39,5,17,9,8,0.5294117647058824,0.47058823529411764,1.1764705882352942,0.0264934634876153,1.4,0.013098528255252217,2,0.4,0.7835365166711385
2232,17,10,4,17,4,13,0.23529411764705882,0.7647058823529411,0.47058823529411764,0.005377535629636469,0.0,0.0,4,1.0,1.2053786463005403
2233,5,27,1,5,1,4,0.2,0.8,0.2,0.0036363636363636364,2.0,0.017543859649122806,0,0.0,0.5377099345963751
2234,7,2,1,7,0,7,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1.892789260714372
2235,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2236,13,2,4,13,2,11,0.15384615384615385,0.8461538461538461,0.15384615384615385,0.0026533018867924527,0.0,0.0,4,1.0,2.402173502732879
2237,0,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2238,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2239,10,12,3,10,3,7,0.3,0.7,0.6,0.008643836783371666,0.3333333333333333,0.0038314176245210726,2,0.6666666666666666,0.9348704159880586
2240,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2241,5,20,1,5,3,2,0.6,0.4,1.0,0.016407586763518965,1.0,0.03571428571428571,0,0.0,0.5885190554114832
2242,1,8,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.3154648767857287
2243,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2244,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2245,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2246,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2247,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2248,5,31,1,5,1,4,0.2,0.8,0.2,0.008,0.0,0.0,1,1.0,0.5169925001442313
2249,0,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2250,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2251,0,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2252,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2253,10,37,2,10,5,5,0.5,0.5,0.6,0.012822210121959809,1.0,0.1388888888888889,0,0.0,0.659199581125176
2254,0,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2255,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2256,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2257,0,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2258,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2259,0,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2260,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2261,0,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2262,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2263,4,7,1,4,0,4,0.0,1.0,0.0,0.0,1.0,0.006666666666666667,0,0.0,0.7739760316291208
2264,0,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2265,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2266,0,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2267,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2268,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.030303030303030304,0,0.0,1.0
2269,21,26,6,21,9,12,0.42857142857142855,0.5714285714285714,0.8095238095238095,0.007455203353076113,0.6666666666666666,0.015847686592367443,3,0.5,0.9378626974051986
2270,4,36,1,4,1,3,0.25,0.75,0.25,0.003048780487804878,0.0,0.0,1,1.0,0.4457143450418488
2271,8,39,2,8,4,4,0.5,0.5,1.5,0.02214385182766958,0.5,0.0043859649122807015,1,0.5,0.595634691962031
2272,49,39,14,49,23,26,0.46938775510204084,0.5306122448979591,1.2040816326530612,0.021392237999185174,2.0,0.038693941497913366,3,0.21428571428571427,1.060490876454462
2273,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2274,0,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2275,0,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2276,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2277,70,18,20,70,42,28,0.6,0.4,0.8714285714285714,0.017866086252504097,0.5,0.010471112917349475,13,0.65,1.447705286882211
2278,6,23,1,6,3,3,0.5,0.5,0.6666666666666666,0.018186547751765144,1.0,0.03225806451612903,0,0.0,0.6122961576274708
2279,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2280,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2281,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2282,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2283,15,36,4,15,2,13,0.13333333333333333,0.8666666666666667,0.13333333333333333,0.003953216374269005,0.25,0.0020833333333333333,3,0.75,0.7678348800262406
2284,15,39,4,15,11,4,0.7333333333333333,0.2666666666666667,1.3333333333333333,0.03862977415273177,2.0,0.031799628942486086,1,0.25,0.7516072988364303
2285,7,17,1,7,4,3,0.5714285714285714,0.4285714285714286,1.0,0.012317427638635966,0.0,0.0,1,1.0,0.7194373997043944
2286,1,24,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.21533827903669653
2287,0,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2288,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2289,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2290,0,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2291,7,35,2,7,7,0,1.0,0.0,1.8571428571428572,0.03276274550356265,1.5,0.014705882352941176,1,0.5,0.5802792108518123
2292,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2293,9,3,2,9,4,5,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.010093510203057892,1.0,0.017222222222222222,0,0.0,1.6609640474436813
2294,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2295,0,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2296,41,35,12,41,11,30,0.2682926829268293,0.7317073170731707,0.4146341463414634,0.006262195054153293,0.4166666666666667,0.021168994769741042,9,0.75,1.043016566250846
2297,0,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2298,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2299,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2300,2,11,1,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.4421141086977403
2301,7,25,2,7,5,2,0.7142857142857143,0.2857142857142857,2.5714285714285716,0.028683127403332172,0.5,0.011627906976744186,1,0.5,0.6382381606600894
2302,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2303,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2304,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2305,2,7,1,2,1,1,0.5,0.5,1.5,0.01,0.0,0.0,1,1.0,0.5283208335737188
2306,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2307,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2308,16,38,4,16,12,4,0.75,0.25,1.4375,0.021014648418415285,3.0,0.08393264840182649,1,0.25,0.7733494390764113
2309,2,1,1,2,1,1,0.5,0.5,0.5,0.0035714285714285713,1.0,0.029411764705882353,0,0.0,1.5849625007211563
2310,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2311,0,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2312,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2313,3,35,1,3,1,2,0.3333333333333333,0.6666666666666667,0.6666666666666666,0.0196078431372549,0.0,0.0,1,1.0,0.3868528072345416
2314,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2315,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2316,0,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2317,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2318,0,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2319,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2320,2,13,1,2,1,1,0.5,0.5,0.5,0.0043859649122807015,0.0,0.0,1,1.0,0.4162896638657993
2321,11,30,3,11,9,2,0.8181818181818182,0.18181818181818177,1.5454545454545454,0.02296548544340138,3.0,0.04180866121164628,0,0.0,0.7236214062016458
2322,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2323,0,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2324,0,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2325,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2326,3,32,1,3,2,1,0.6666666666666666,0.33333333333333337,2.0,0.03123123123123123,1.0,0.017857142857142856,0,0.0,0.39647972634112105
2327,0,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2328,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2329,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2330,3,39,1,3,2,1,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.01421623643845866,3.0,0.03125,0,0.0,0.37580364941821515
2331,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2332,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2333,0,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2334,0,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2335,0,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2336,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2337,1,37,1,1,1,0,1.0,0.0,1.0,0.011627906976744186,1.0,0.043478260869565216,0,0.0,0.1905514124267734
2338,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2339,7,7,1,7,1,6,0.14285714285714285,0.8571428571428572,0.14285714285714285,0.0009523809523809525,0.0,0.0,1,1.0,1.0
2340,19,2,6,19,0,19,0.0,1.0,0.0,0.0,0.3333333333333333,0.03641975308641975,4,0.6666666666666666,2.7268330278608417
2341,12,36,4,12,3,9,0.25,0.75,0.25,0.003064790622836679,0.75,0.017395182872435324,2,0.5,0.7103316717558003
2342,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2343,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2344,24,39,6,24,21,3,0.875,0.125,3.0,0.09916783273797504,2.1666666666666665,0.10732156661947934,1,0.16666666666666666,0.8725890517453545
2345,7,18,1,7,5,2,0.7142857142857143,0.2857142857142857,1.1428571428571428,0.021720648985488016,0.0,0.0,1,1.0,0.7062267400999147
2346,2,39,1,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.2978173459810155
2347,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2348,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2349,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2350,8,39,2,8,8,0,1.0,0.0,3.125,0.03133993835997257,0.0,0.0,2,1.0,0.595634691962031
2351,0,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2352,16,21,4,16,10,6,0.625,0.375,1.625,0.02533503753295057,1.0,0.017630145278450363,2,0.5,0.9165882988692126
2353,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2354,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2355,3,1,1,3,0,3,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,2.0
2356,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2357,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2358,0,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2359,7,36,2,7,4,3,0.5714285714285714,0.4285714285714286,1.1428571428571428,0.023615432186860758,1.5,0.06521739130434782,1,0.5,0.5758761600196804
2360,0,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2361,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2362,32,35,9,32,21,11,0.65625,0.34375,1.28125,0.026645013872880742,2.3333333333333335,0.025146240217148202,2,0.2222222222222222,0.9757190129356155
2363,26,33,8,26,19,7,0.7307692307692307,0.2692307692307693,1.5,0.028742554830265374,1.875,0.01978728643840584,0,0.0,0.9346284485087002
2364,0,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2365,25,39,7,25,24,1,0.96,0.040000000000000036,3.16,0.05079371815114641,2.5714285714285716,0.035388904595117905,0,0.0,0.8832211999738746
2366,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2367,0,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2368,7,3,2,7,0,7,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,1.5
2369,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2370,6,24,1,6,3,3,0.5,0.5,1.0,0.009365805708087588,1.0,0.01282051282051282,0,0.0,0.6045309775610838
2371,38,34,10,38,27,11,0.7105263157894737,0.2894736842105263,1.7105263157894737,0.03844437705315827,2.2,0.03084490803258334,2,0.2,1.0304368469046319
2372,1,1,1,1,1,0,1.0,0.0,1.0,0.02127659574468085,0.0,0.0,1,1.0,1.0
2373,1,38,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.012048192771084338,0,0.0,0.18920035951687003
2374,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2375,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2376,0,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2377,0,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2378,1,29,1,1,1,0,1.0,0.0,1.0,0.038461538461538464,1.0,0.006666666666666667,0,0.0,0.20379504709050617
2379,0,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2380,0,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2381,9,15,2,9,2,7,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.0027734711455641692,0.0,0.0,2,1.0,0.8304820237218407
2382,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2383,61,9,18,61,8,53,0.13114754098360656,0.8688524590163934,0.14754098360655737,0.0018996738490144138,0.1111111111111111,0.003958333333333334,16,0.8888888888888888,1.7923916894982537
2384,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2385,2,12,1,2,1,1,0.5,0.5,1.0,0.025,3.0,0.027777777777777776,0,0.0,0.42831734103139474
2386,0,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2387,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2388,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2389,0,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2390,0,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2391,70,35,20,70,14,56,0.2,0.8,0.32857142857142857,0.011805251945332143,0.1,0.003443396226415094,18,0.9,1.189523468481461
2392,26,39,8,26,3,23,0.11538461538461539,0.8846153846153846,0.11538461538461539,0.003462553660517461,0.125,0.001288659793814433,7,0.875,0.8934520379430465
2393,4,32,1,4,3,1,0.75,0.25,2.0,0.019750147569696442,0.0,0.0,1,1.0,0.460298707822351
2394,10,23,3,10,8,2,0.8,0.19999999999999996,2.2,0.024905830471205776,2.0,0.04314259385703421,0,0.0,0.7545168838552492
2395,0,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2396,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2397,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
